,intervention,error_partial,error_full,seed
0,-17.27048428837601,0.03112931564801078,0.007892672646266606,1729
1,-14.458905568334313,0.02562782740633748,0.005440055532664456,1729
2,-4.588687203238283,0.004643833941151637,0.0025476406446807943,1729
3,13.179660827278838,0.04405522587253023,0.13268638626326265,1729
4,11.535055536647604,0.03959397711068989,0.10845493235650493,1729
5,13.690488969896379,0.045452554551981106,0.1373569935128407,1729
6,-12.74700759883515,0.020915265749376667,0.004459321144990006,1729
7,-14.755000187718268,0.026192314184396166,0.005675342170372245,1729
8,27.655739946154178,0.08493518084574467,0.21823102212963116,1729
9,3.91239652614518,0.01881223054691014,0.013896027691564936,1729
10,-25.983178306238422,0.04973561953741894,0.017534889426861,1729
11,14.003454058610572,0.04631139647534526,0.13964376358657124,1729
12,0.5873957395907645,0.010061271295544374,0.007761162295929993,1729
13,-16.345584035262025,0.02927019935872642,0.007032957700711872,1729
14,-9.5129350281486,0.01297100457826144,0.003266340813530926,1729
15,0.7195906437302142,0.010415347015230407,0.00801619384283079,1729
16,27.64337139128915,0.08489949199995235,0.21813925047538532,1729
17,6.84326548885916,0.026695524642218856,0.022598298295471803,1729
18,15.144035775912748,0.04945507570782563,0.14598804001132434,1729
19,24.02374788351529,0.0744926649274597,0.19245436792492798,1729
20,-9.172123473509,0.012210080064040995,0.0031608266769443966,1729
21,9.301519117483522,0.0335831481038376,0.059682718366468296,1729
22,-6.175937127094983,0.00653531609899299,0.002603732724630698,1729
23,-22.38838679555086,0.04185482920893603,0.01327038057955979,1729
24,-2.5306781010474353,0.004654995019820847,0.0028624575633062017,1729
25,-21.862713490135455,0.040726340815778236,0.012677766177425972,1729
26,-18.110129940973884,0.03284119558485413,0.008707747332880211,1729
27,-11.3119374901788,0.01725566764821888,0.0038925639642886814,1729
28,-0.8873888625422026,0.006382191939819236,0.0054480491142985185,1729
29,-3.1948694143199106,0.004200155716722218,0.002622710179039041,1729
30,13.997333264249058,0.04629458501336882,0.13959812275889,1729
31,-2.516904148964379,0.004668601983434774,0.0029049839536774667,1729
32,0.19519688592597362,0.009063593737580658,0.006955182416239072,1729
33,-27.118575047272955,0.05229208882646561,0.018963009551005765,1729
34,2.6851661993392923,0.015509284261177583,0.011841020325703942,1729
35,21.484625258219793,0.06725116760825892,0.17646037773462211,1729
36,-3.4844155231218323,0.004160661271780355,0.002582033903914061,1729
37,5.740901673071342,0.02371562453911235,0.017352032462675988,1729
38,-0.7058594449023623,0.006628380719739865,0.005882000899588795,1729
39,-26.31463812708801,0.05047775200082152,0.017947784183641447,1729
40,-21.468656942036908,0.039883506495078824,0.012239097051965497,1729
41,-3.5073689858711568,0.004160838277111256,0.002579380579280186,1729
42,8.308251707710994,0.030776169555475776,0.04011621854755573,1729
43,-2.753304497992584,0.0044553320152431845,0.0027311017518193846,1729
44,28.77059679380831,0.08815590207691039,0.2266047274786206,1729
45,-0.1797659965626579,0.007571019605856057,0.006036940903664184,1729
46,29.273526868898465,0.08961169563210451,0.23044554017968955,1729
47,26.63259017155459,0.081985091671857,0.2107358146490772,1729
48,-11.247344551052223,0.017095176884472763,0.0038680456220365855,1729
49,1.636101783930478,0.012923093537502464,0.01019960480303553,1729
50,14.628368636016297,0.04803100519447546,0.1434760974807498,1729
51,24.483934465881497,0.07581053407894148,0.19553564122128803,1729
52,26.63121731359479,0.08198117474697438,0.21072575886878586,1729
53,19.80285768085055,0.062488258640561706,0.16703613896430194,1729
54,-14.639155294329395,0.025981243584811534,0.005582322583091959,1729
55,-27.141259304488997,0.05234356687638539,0.01899190953911908,1729
56,-9.242455107148494,0.012365808229430073,0.003181921559537923,1729
57,-16.45862745234031,0.029496292402713932,0.007135882975010377,1729
58,4.148815709077695,0.019436838956423855,0.014281491949837459,1729
59,11.236248690598877,0.03879147772404943,0.102294669196128,1729
60,-11.266671750992664,0.017143171384462846,0.0038753109457072385,1729
61,11.162432920776254,0.03859359490189451,0.10076720635897299,1729
62,9.517422180755062,0.03418145430931514,0.06415312708539816,1729
63,16.075164970423224,0.05203758695180999,0.15002171102077258,1729
64,-5.007672621308451,0.0050334985275602975,0.002557891065901561,1729
65,27.991945028504922,0.08590565691514122,0.22073568574035343,1729
66,7.897535184993167,0.029620285426707464,0.03398152126301432,1729
67,-19.637687150276616,0.03600487248232674,0.0102665036443655,1729
68,3.823417707404168,0.018578541494673195,0.013751222599782903,1729
69,14.020825572542194,0.04635911601692413,0.1397687691631492,1729
70,21.031133775039272,0.06596419441394046,0.17380762206582911,1729
71,28.931425815775953,0.08862134722472297,0.22783078220928857,1729
72,-5.482556510423578,0.005578925448526956,0.0025686245706309178,1729
73,-24.911310658079675,0.0473528817090217,0.016223494520217024,1729
74,-1.0671830878420963,0.006168799818843115,0.004891055852509488,1729
75,7.532799141355781,0.028601306050690438,0.029260742868462433,1729
76,-19.640947644637336,0.03601169999138084,0.010269903365500937,1729
77,-21.6476654286436,0.04026643873773383,0.012437844441552904,1729
78,9.120732925085385,0.033076353348930075,0.05571300903821598,1729
79,4.984204954569819,0.021684028468784942,0.015625674302615734,1729
80,17.85073726217803,0.056993909301837856,0.15744325926401503,1729
81,-18.533100214691462,0.03370978817987572,0.009130344836960473,1729
82,9.828964437617842,0.03503035871791116,0.07097841301147952,1729
83,25.76029205501684,0.07947478493893301,0.20445407704273166,1729
84,22.45294727336509,0.0700056410983949,0.18238441713416917,1729
85,-18.380248934415313,0.03339505109545824,0.008977012295132763,1729
86,-11.957045956915415,0.018876223488788296,0.004140878770978017,1729
87,-14.9490484778004,0.02655148818601465,0.005832253469412032,1729
88,-21.494968549346588,0.039939821448838356,0.012268224575201438,1729
89,0.3062514396665392,0.009363612956799279,0.007288136160527246,1729
90,-3.1545448829953813,0.004212261259087477,0.002629762553577611,1729
91,17.821606899692192,0.05691230712508217,0.15731325105984034,1729
92,0.03311138442939665,0.008359289487038785,0.006520792575830347,1729
93,-5.111252476802868,0.005143751735622935,0.0025579842919216137,1729
94,21.715538387285797,0.06790695707673977,0.17784399424135158,1729
95,-2.256255500552488,0.004948776339787657,0.004447661224700593,1729
96,-20.907772362718703,0.03868193945751994,0.011623170614353487,1729
97,-6.993296951912647,0.007868577804822384,0.002679562081869086,1729
98,-2.1020375369569493,0.005122467075404195,0.004004139866909584,1729
99,-11.549779326311185,0.017848496462283443,0.003983089549972301,1729
100,-10.7558435047645,0.01588842308586594,0.003686827546217333,1729
101,1.6043961865119343,0.012904765906039836,0.010152569625458931,1729
102,29.232301053100116,0.08949228322370009,0.2301293745258848,1729
103,-29.489546628756756,0.05774171960243662,0.022073924994144293,1729
104,-10.55250413844406,0.015396767891714253,0.0036126785761676247,1729
105,12.515445930716822,0.04224550766779126,0.12452437534698638,1729
106,-8.829382865419817,0.01146372429128412,0.003062800145812422,1729
107,13.978993869394003,0.04624420905131274,0.13945819346758603,1729
108,-27.588589831102205,0.05336044687746448,0.019565024515365854,1729
109,6.880761400108703,0.02679843751676102,0.022864544047201386,1729
110,-13.5523486749427,0.023075701999316467,0.004817980829951687,1729
111,28.20930299707816,0.08653344890632142,0.22236449653583854,1729
112,-1.3232691272122707,0.005899236485554321,0.00427832244210893,1729
113,14.79979512099473,0.04850387378988805,0.14434331259451083,1729
114,11.280990370436747,0.03891149553993855,0.10322092949145806,1729
115,29.74216818749902,0.09096984275866654,0.2340614425276975,1729
116,-2.177859004587013,0.005039957222907048,0.004203496205427999,1729
117,6.205918670113334,0.024962124177687315,0.018882065409152382,1729
118,-10.657940999363621,0.01565114354709246,0.0036503434663192925,1729
119,-21.97189862998577,0.040959947966439626,0.012800008867214328,1729
120,-19.546161921491887,0.03581360109603947,0.010170804071122351,1729
121,27.259050946187756,0.0837908502907096,0.2153042503474448,1729
122,-8.415553792104621,0.010592142349122194,0.0029522028833422033,1729
123,-4.282976877653589,0.004423829391058796,0.0025440872237566647,1729
124,-17.05715524211911,0.030697997593407696,0.007690378434839378,1729
125,-12.025717017573431,0.01905100657187928,0.0041681355761308755,1729
126,29.72738651811636,0.09092701913470609,0.23394687211150336,1729
127,13.372418240281753,0.044581832482631305,0.13457272991576483,1729
128,-11.019204975268764,0.016531907122551957,0.0037836285108479354,1729
129,1.3165115191987127,0.012724520432300223,0.009734378394233193,1729
130,12.779341532196526,0.04296325134519626,0.12808485336839293,1729
131,2.5877741960375076,0.0150733873608666,0.011681318451567224,1729
132,9.442343230767015,0.03397435892753058,0.0625679705440135,1729
133,-26.937657879825792,0.0518821654439473,0.018733257245387276,1729
134,29.27529580194703,0.08961680034803966,0.230459124893025,1729
135,1.8385785751101906,0.013039504964424077,0.010504351067867469,1729
136,-13.672406977681753,0.023407710290480874,0.004882698458240403,1729
137,-20.291968659650074,0.03737760210615296,0.010958666780063013,1729
138,28.57493518899402,0.08759015023166036,0.22512029048961013,1729
139,13.531416876431898,0.0450168089900723,0.13601934104236965,1729
140,-27.464118506380053,0.05307665111063973,0.01940486429795738,1729
141,29.57487836262839,0.09048486781326472,0.23276649816717057,1729
142,2.011906955601546,0.01314030280524511,0.010771216038057507,1729
143,-1.3198309169442695,0.0059029376218224594,0.004285262664191294,1729
144,14.466809504864237,0.04758588123765813,0.14260985748094218,1729
145,13.732065430047975,0.04556653332396223,0.13767188276194778,1729
146,-8.626771677398196,0.011033070696906906,0.003007872168742362,1729
147,28.977575606829078,0.08875492525756866,0.2281820095000673,1729
148,8.181589158954537,0.03041870489532684,0.03806497664553971,1729
149,-14.514226925851577,0.02574749812887373,0.005483230899618478,1729
150,-3.426635554677329,0.004162202381380474,0.002588715852239019,1729
151,-5.0202260627809,0.005046586897389384,0.002558123752740905,1729
152,29.615502825930953,0.09060261630652995,0.23308019870884322,1729
153,11.528630926588853,0.03957668152902016,0.10833275710121414,1729
154,-5.23543355392561,0.005282632716842291,0.0025602730494005193,1729
155,0.3183165525938563,0.009383934704727828,0.007298733289737916,1729
156,13.195096179652104,0.04409738232588991,0.1328515666618517,1729
157,19.074988385311244,0.060435015149855824,0.1632827773038221,1729
158,17.721274338030398,0.05663107285361322,0.1568672653153815,1729
159,5.115225084383248,0.02203880373879648,0.01585929390251532,1729
160,-21.35967921050896,0.03965024852774912,0.01211844244982615,1729
161,27.305639932787464,0.08392522372992044,0.21564666482401426,1729
162,18.10134440151065,0.057696772161360946,0.15857941258325844,1729
163,-2.3972064234627446,0.004792056683934071,0.00364683449959833,1729
164,0.38591216455110455,0.009516400220408108,0.00738167522261092,1729
165,10.553012972334685,0.0369658275074333,0.0873145106642456,1729
166,-18.761353301755754,0.034181723967235365,0.009361170966351529,1729
167,0.8149524695998025,0.01061087800484682,0.008198941313483619,1729
168,5.895499330504528,0.024128482769882238,0.017770567122387462,1729
169,27.64385559478383,0.08490087810904241,0.21814283833310447,1729
170,-8.089047022261514,0.009927714441320712,0.002873665718091361,1729
171,-21.466086712535425,0.03987801418926684,0.012236266103603746,1729
